name,Mean 1000 Seed Weiht, ,URL
Knautia integrifola (L.) Bertol., 3.5368,http://data.kew.org/sid/SidServlet?ID=60533&Num=7fA
Knautia kitaibelii (Schult.) Borbás, 5.182,http://data.kew.org/sid/SidServlet?ID=54254&Num=YFd
Knautia longifolia (Waldst. & Kit.) Koch, 3.798,http://data.kew.org/sid/SidServlet?ID=46497&Num=QCn
Knautia maxima (Opiz) Ortmann, 3.2252,http://data.kew.org/sid/SidServlet?ID=54255&Num=wu3
Knautia transalpina Dalla Torre, 3.52,http://data.kew.org/sid/SidServlet?ID=13191&Num=RW1
Knautia velutina Briq., 2.53,http://data.kew.org/sid/SidServlet?ID=13192&Num=11n
Leycesteria formosa Wall., 0.3,http://data.kew.org/sid/SidServlet?ID=13869&Num=nhK
Linnaea borealis L., 2,http://data.kew.org/sid/SidServlet?ID=14074&Num=SCH
Lonicera acuminata Wall. var. acuminata, 5.4224,http://data.kew.org/sid/SidServlet?ID=46498&Num=WU2
Lonicera alberti Regel, 1.25816,http://data.kew.org/sid/SidServlet?ID=46499&Num=2Ih
Lonicera alpigena L., 18.5642,http://data.kew.org/sid/SidServlet?ID=46500&Num=dIJ
Lonicera buschiorum Pojark., 5.9804,http://data.kew.org/sid/SidServlet?ID=54256&Num=21e
Lonicera caerulea L., 1.3952,http://data.kew.org/sid/SidServlet?ID=14301&Num=zV9
Lonicera caprifolium L., 15.2998016,http://data.kew.org/sid/SidServlet?ID=58304&Num=mIw
Lonicera caucasica Pall., 14.18,http://data.kew.org/sid/SidServlet?ID=14303&Num=2Ej
Lonicera chrysantha Turcz. ex Ledeb., 4.1808,http://data.kew.org/sid/SidServlet?ID=14304&Num=e4g
Lonicera ciliosa (Pursh) DC., 12.217,http://data.kew.org/sid/SidServlet?ID=14305&Num=CCo
Lonicera conjugialis Kellogg, 4.907,http://data.kew.org/sid/SidServlet?ID=14306&Num=66c
Lonicera dioica L., 5.947,http://data.kew.org/sid/SidServlet?ID=14307&Num=7m3
Lonicera glaucescens Rydb., 52.7,http://data.kew.org/sid/SidServlet?ID=14310&Num=i79
Lonicera hispida Pall. ex Roem. & Schult., 1.7527273,http://data.kew.org/sid/SidServlet?ID=46502&Num=GaU
Lonicera hispidula subsp. vacillans A.Gray, 6.877,http://data.kew.org/sid/SidServlet?ID=14313&Num=T1h
Lonicera hispidula (Lindl.) Dougl. ex Torr. & A.Gray, 7.4124,http://data.kew.org/sid/SidServlet?ID=14312&Num=QOG
Lonicera iberica M.Bieb., 3.4,http://data.kew.org/sid/SidServlet?ID=14314&Num=aLy
Lonicera implexa Ait., 9.15,http://data.kew.org/sid/SidServlet?ID=14315&Num=X6e
Lonicera involucrata subsp. ledebourii (Esch.) Jeps., 1.892,http://data.kew.org/sid/SidServlet?ID=14317&Num=6TC
Lonicera involucrata (Richardson) Banks ex Spreng., 1.47,http://data.kew.org/sid/SidServlet?ID=14316&Num=E2b
Lonicera japonica Thunb., 1.8,http://data.kew.org/sid/SidServlet?ID=14318&Num=F9w
Lonicera lanata Pojark., 2.684,http://data.kew.org/sid/SidServlet?ID=46503&Num=4gO
Lonicera maacki (Rupr.) Maxim., 3.06,http://data.kew.org/sid/SidServlet?ID=14319&Num=Nl9
Lonicera microphylla Willd. ex Roem. & Schult., 2.3276,http://data.kew.org/sid/SidServlet?ID=46504&Num=43L
