name,Mean 1000 Seed Weiht, ,URL
Aloysia wrightii (A.Gray) A.Heller, 0.2468,http://data.kew.org/sid/SidServlet?ID=44633&Num=74Z
Alseis blackiana Hemsl., 0.1,http://data.kew.org/sid/SidServlet?ID=1423&Num=jF7
Alstonia actinophylla (A.Cunn.) K.Schum., 1.4428,http://data.kew.org/sid/SidServlet?ID=1432&Num=8BF
Alstonia angustiloba Miq., 1.8,http://data.kew.org/sid/SidServlet?ID=1433&Num=8a3
Alstonia constricta F.Muell., 1.285,http://data.kew.org/sid/SidServlet?ID=45588&Num=PQ4
Alstonia muelleriana Domin, 3.0,http://data.kew.org/sid/SidServlet?ID=1437&Num=eIE
Alstonia scholaris (L.) R.Br., 4.7,http://data.kew.org/sid/SidServlet?ID=1440&Num=GQj
Alstonia spectabilis R.Br., 2.5,http://data.kew.org/sid/SidServlet?ID=1442&Num=ot4
Alyxia buxifolia R.Br., 69.7072,http://data.kew.org/sid/SidServlet?ID=45589&Num=bJq
Alyxia gynopogon Roem. & Schult., 113.866,http://data.kew.org/sid/SidServlet?ID=60744&Num=Oqc
Alyxia magnifolia F.M.Bailey, 153.876,http://data.kew.org/sid/SidServlet?ID=45590&Num=EZZ
Alyxia ruscifolia subsp. major P.I. Forst., 43,http://data.kew.org/sid/SidServlet?ID=1527&Num=dIJ
Alyxia ruscifolia R.Br., 171.788,http://data.kew.org/sid/SidServlet?ID=1526&Num=2Ih
Amasonia campestris (Aubl.) Moldenke, 10.26,http://data.kew.org/sid/SidServlet?ID=1567&Num=bpL
Amethystea caerulea L., 0.6,http://data.kew.org/sid/SidServlet?ID=1602&Num=bE4
Amphiasma benguellense Bremek., 0.0904,http://data.kew.org/sid/SidServlet?ID=32047&Num=S8N
Amphiasma divaricatum (Engl.) Bremek., 0.05272,http://data.kew.org/sid/SidServlet?ID=44185&Num=U5y
Amphiasma luzuloides (K.Schum.) Bremek., 0.147,http://data.kew.org/sid/SidServlet?ID=32048&Num=S8N
Amphiasma merenskyanum Bremek., 0.12636,http://data.kew.org/sid/SidServlet?ID=32049&Num=S8S
Amphilophium crucigerum (L.) L.G.Lohmann, 55.79,http://data.kew.org/sid/SidServlet?ID=45941&Num=14P
Amphilophium lactiflorum (Vahl) L.G.Lohmann, 8.7184,http://data.kew.org/sid/SidServlet?ID=60142&Num=494
Amsinckia douglasiana A.DC., 2.55,http://data.kew.org/sid/SidServlet?ID=1653&Num=Y94
Amsinckia eastwoodae J.F.Macbr., 2.762,http://data.kew.org/sid/SidServlet?ID=1654&Num=P8B
Amsinckia grandiflora Kleeb. ex A.Gray, 3.2,http://data.kew.org/sid/SidServlet?ID=1655&Num=9n8
Amsinckia hybrid sp., 3.27,http://data.kew.org/sid/SidServlet?ID=1656&Num=8Ap
Amsinckia idahoensis M.E.Jones, 1.2,http://data.kew.org/sid/SidServlet?ID=1657&Num=51P
Amsinckia lunaris J.F.Macbr., 2.043,http://data.kew.org/sid/SidServlet?ID=1658&Num=7n6
Amsinckia lycopsoides Lehm., 1.852,http://data.kew.org/sid/SidServlet?ID=1659&Num=1Pj
Amsinckia menziesii subsp. intermedia (Fisch. & C.Mey.) Ganders, 1.932,http://data.kew.org/sid/SidServlet?ID=1661&Num=3eF
Amsinckia menziesii var. menziesii, 2.50192,http://data.kew.org/sid/SidServlet?ID=32059&Num=S9d
Amsinckia menziesii var. intermedia Ganders, 1.6148,http://data.kew.org/sid/SidServlet?ID=32058&Num=S9C
Amsinckia menziesii (Lehm.) A.Nels. & J.F.Macbr., 2.137,http://data.kew.org/sid/SidServlet?ID=1660&Num=yT7
Amsinckia micrantha Suksd., 1.271,http://data.kew.org/sid/SidServlet?ID=1662&Num=3aA
Amsinckia sp., 1.57,http://data.kew.org/sid/SidServlet?ID=1663&Num=fKg
Amsinckia spectabilis Fisch. & C.A.Mey., 1.519,http://data.kew.org/sid/SidServlet?ID=1664&Num=GhL
Amsinckia tessellata subsp. gloriosa (Eastw. ex Suksd.) Hoover, 2.373,http://data.kew.org/sid/SidServlet?ID=1666&Num=813
Amsinckia tessellata A.Gray, 4.53,http://data.kew.org/sid/SidServlet?ID=1665&Num=J06
Amsinckia vernicosa subsp. furcata (Suksd.) Hoover ex Jeps., 2.7,http://data.kew.org/sid/SidServlet?ID=1667&Num=Ku6
Amsonia tomentosa Torr. & Frem. var. stenophylla Kearney & Peebles, 84.2084,http://data.kew.org/sid/SidServlet?ID=41186&Num=q56
Anarrhinum bellidifolium (L.) Willd., 0.031,http://data.kew.org/sid/SidServlet?ID=1709&Num=A3a
Anarrhinum forskahlii (J.F.Gmel.) Cuf., 0.237,http://data.kew.org/sid/SidServlet?ID=44323&Num=v4Y
Anarrhinum fruticosum Desf., 0.0876,http://data.kew.org/sid/SidServlet?ID=51195&Num=oA9
Anchusa arvensis (L.) M.Bieb. subsp. orientalis (L.) Nordh., 3.8181818,http://data.kew.org/sid/SidServlet?ID=45958&Num=7sP
Anchusa arvensis (L.) M.Bieb., 5.55,http://data.kew.org/sid/SidServlet?ID=1715&Num=0DR
Anchusa azurea Mill., 21.8,http://data.kew.org/sid/SidServlet?ID=1716&Num=65Y
Anchusa capensis Thunb., 7.2,http://data.kew.org/sid/SidServlet?ID=1718&Num=Prg
Anchusa crispa Viv., 2.776,http://data.kew.org/sid/SidServlet?ID=54006&Num=Lv6
Anchusa officinalis L., 3.918,http://data.kew.org/sid/SidServlet?ID=1720&Num=aEi
Anchusa puechii Valdés, 3.9,http://data.kew.org/sid/SidServlet?ID=54007&Num=q57
Anchusa strigosa Banks & Sol., 137.84,http://data.kew.org/sid/SidServlet?ID=60080&Num=3tO
Anchusa undulata subsp. undulata, 3.0785714,http://data.kew.org/sid/SidServlet?ID=60642&Num=6OF
Anchusa undulata L. subsp. granatensis (Boiss.) Valdés, 9.7952381,http://data.kew.org/sid/SidServlet?ID=54008&Num=XJ9
Anchusa undulata L., 5.2,http://data.kew.org/sid/SidServlet?ID=1721&Num=u7N
Anchusa velenovskyi (Guseul.) Stoj., 2.052,http://data.kew.org/sid/SidServlet?ID=45959&Num=7MD
Ancylobothrys amoena Hua, 248.3710407,http://data.kew.org/sid/SidServlet?ID=32069&Num=sdG
Angadenia berteroi (A.DC.) Miers, 1.738,http://data.kew.org/sid/SidServlet?ID=57964&Num=2ud
Anisacanthus quadrifidus (Vahl) Nees, 11.08652,http://data.kew.org/sid/SidServlet?ID=32103&Num=SBK
Aniseia martinicensis (Jacq.) Choisy, 39.4152,http://data.kew.org/sid/SidServlet?ID=32104&Num=SD4
Anisomeles indica (L.) Kuntze, 1.4,http://data.kew.org/sid/SidServlet?ID=1829&Num=Z73
Anisomeles malabarica (L.) R.Br. ex Sims, 1.6766,http://data.kew.org/sid/SidServlet?ID=49142&Num=884
Anthocercis angustifolia F.Muell., 1.39212,http://data.kew.org/sid/SidServlet?ID=44452&Num=Bgi
Anthocercis intricata F.Muell., 0.5524,http://data.kew.org/sid/SidServlet?ID=32129&Num=SY5
Anthocercis littorea Endl., 0.5824,http://data.kew.org/sid/SidServlet?ID=32130&Num=SY5
Anthocleista djalonensis A.Chev., 1.1124,http://data.kew.org/sid/SidServlet?ID=32131&Num=Sy6
Anthocleista grandiflora Gilg, 2.5,http://data.kew.org/sid/SidServlet?ID=1902&Num=Kjv
Anthocleista madagascariensis Baker, 1.4664,http://data.kew.org/sid/SidServlet?ID=1903&Num=ap8
Anthocleista procera Lepr. ex Bureau, 1.0732,http://data.kew.org/sid/SidServlet?ID=48721&Num=q22
Anthospermum aethiopicum L., 0.6438,http://data.kew.org/sid/SidServlet?ID=32133&Num=sY9
Anthospermum dregei Sond. subsp. dregei, 1.0968,http://data.kew.org/sid/SidServlet?ID=44186&Num=Z0u
Anthospermum galpinii Schltr., 0.6156,http://data.kew.org/sid/SidServlet?ID=32134&Num=SXN
Anthospermum herbaceum L.f., 0.3393862,http://data.kew.org/sid/SidServlet?ID=58840&Num=F3A
Anthospermum hispidulum E.Mey. ex Sond., 0.4092,http://data.kew.org/sid/SidServlet?ID=32135&Num=Syj
Anthospermum rigidum subsp. pumilum, 0.8072,http://data.kew.org/sid/SidServlet?ID=1910&Num=tL9
Anthospermum spathulatum Spreng., 1.3884,http://data.kew.org/sid/SidServlet?ID=60447&Num=nM3
Anthospermum usambarense K.Schum., 0.4016,http://data.kew.org/sid/SidServlet?ID=44187&Num=qWB
Anthospermum whyteanum Hiern., 0.2956,http://data.kew.org/sid/SidServlet?ID=52551&Num=6Q4
Anticharis ebracteata Schinz, 0.0592,http://data.kew.org/sid/SidServlet?ID=57099&Num=ErT
Anticharis glandulosa Asch., 0.05388,http://data.kew.org/sid/SidServlet?ID=53006&Num=oXv
Anticharis imbricata Schinz, 0.03328,http://data.kew.org/sid/SidServlet?ID=32142&Num=Sz7
Anticharis inflata Marloth & Engl., 0.0732,http://data.kew.org/sid/SidServlet?ID=32143&Num=SZ8
Anticharis linearis (Benth.) Hochst. ex Asch., 0.025,http://data.kew.org/sid/SidServlet?ID=1933&Num=c4C
Anticharis scoparia Hiern ex Schinz, 0.1144,http://data.kew.org/sid/SidServlet?ID=32144&Num=sza
Anticharis senegalensis (Walp.) Bhandari, 0.0496,http://data.kew.org/sid/SidServlet?ID=32145&Num=sza
Antiphytum parryi S.Watson, 0.7352,http://data.kew.org/sid/SidServlet?ID=59486&Num=fI5
Antirhea trichantha (Griseb.) Hemsl., 10,http://data.kew.org/sid/SidServlet?ID=1949&Num=l1q
Antirrhinum braun-blanquetii Rothm., 0.166,http://data.kew.org/sid/SidServlet?ID=51196&Num=arp
Antirrhinum charidemi Lange, 0.062,http://data.kew.org/sid/SidServlet?ID=1950&Num=R40
Antirrhinum cornutum Benth., 0.122,http://data.kew.org/sid/SidServlet?ID=1951&Num=yE8
Antirrhinum coulterianum Benth., 0.12,http://data.kew.org/sid/SidServlet?ID=1952&Num=oXz
Antirrhinum graniticum Rothm., 0.0776,http://data.kew.org/sid/SidServlet?ID=56366&Num=KHB
Antirrhinum graniticum Rothm. subsp. onubensis (Fern.Casas) Valdés, 0.06952,http://data.kew.org/sid/SidServlet?ID=56367&Num=3j4
Antirrhinum grosii Font Quer, 0.1038,http://data.kew.org/sid/SidServlet?ID=56368&Num=6O1
Antirrhinum kelloggii Greene, 0.4,http://data.kew.org/sid/SidServlet?ID=1954&Num=oZf
Antirrhinum latifolium Mill., 0.1462,http://data.kew.org/sid/SidServlet?ID=56369&Num=kCU
Antirrhinum majus L., 0.1,http://data.kew.org/sid/SidServlet?ID=1955&Num=NcU
Antirrhinum maximum Maxim., 0.13,http://data.kew.org/sid/SidServlet?ID=1956&Num=Yoz
Antirrhinum multiflorum Pennell, 0.17,http://data.kew.org/sid/SidServlet?ID=1958&Num=aum
Antirrhinum nuttallianum (A.Gray) D.M.Thomps. subsp. subsessile, 0.05,http://data.kew.org/sid/SidServlet?ID=35114&Num=SW5
Antirrhinum nuttallianum Benth. ex A.DC., 0.03,http://data.kew.org/sid/SidServlet?ID=1959&Num=5cb
Antirrhinum orontium L., 0.1,http://data.kew.org/sid/SidServlet?ID=1960&Num=Dc3
Antirrhinum siculum Mill., 0.1,http://data.kew.org/sid/SidServlet?ID=1961&Num=2sM
Antirrhinum vexillo-calyculatum subsp. breweri, 0.124,http://data.kew.org/sid/SidServlet?ID=1962&Num=h4o
Apocynum androsaemifolium L., 0.258,http://data.kew.org/sid/SidServlet?ID=1991&Num=uFY
Apocynum cannabinum L., 1.1,http://data.kew.org/sid/SidServlet?ID=1992&Num=448
Apocynum hypericifolium Ait., 0.7,http://data.kew.org/sid/SidServlet?ID=1994&Num=QLO
Apocynum sibiricum Jacq., 1.2,http://data.kew.org/sid/SidServlet?ID=1995&Num=1X4
Apocynum venetum L. subsp. lancifolium (Russanov) ined., 0.3688,http://data.kew.org/sid/SidServlet?ID=45592&Num=K4J
Aptosimum albomarginatum Marloth & Engl., 0.666,http://data.kew.org/sid/SidServlet?ID=44324&Num=Ein
Aptosimum arenarium Engl., 0.1892,http://data.kew.org/sid/SidServlet?ID=2009&Num=ui0
Aptosimum decumbens Schinz, 0.2636,http://data.kew.org/sid/SidServlet?ID=57100&Num=Vf1
Aptosimum elongatum Engl., 0.324,http://data.kew.org/sid/SidServlet?ID=57101&Num=34d
Aptosimum eriocephalum E.Mey. ex Benth., 0.1724,http://data.kew.org/sid/SidServlet?ID=44325&Num=Gh1
Aptosimum lineare Marloth & Engl., 0.165,http://data.kew.org/sid/SidServlet?ID=35138&Num=SvT
Aptosimum lugardiae Phillips, 0.1182,http://data.kew.org/sid/SidServlet?ID=35137&Num=SYg
Aptosimum marlothii Hiern, 0.374,http://data.kew.org/sid/SidServlet?ID=35128&Num=T14
Aptosimum patulum Bremek., 0.2708,http://data.kew.org/sid/SidServlet?ID=58772&Num=FHM
Aptosimum procumbens (Lehm.) Steud., 0.368,http://data.kew.org/sid/SidServlet?ID=35135&Num=T14
Aptosimum radiatum Kolberg & van Slageren, 0.06416,http://data.kew.org/sid/SidServlet?ID=57360&Num=T2r
Aptosimum suberosum E.Web., 0.5716,http://data.kew.org/sid/SidServlet?ID=35143&Num=t16
Aptosimum tragacanthoides E.Mey. ex Benth., 0.8116,http://data.kew.org/sid/SidServlet?ID=53007&Num=nBz
Aptosimum viscosum Benth., 0.4836,http://data.kew.org/sid/SidServlet?ID=57102&Num=756
Argusia sibirica (L.) Dandy, 86.8116,http://data.kew.org/sid/SidServlet?ID=59105&Num=rYb
Argylia potentillifolia DC., 7.934,http://data.kew.org/sid/SidServlet?ID=41272&Num=0h5
Argylia radiata (L.) D.Don, 4.8224,http://data.kew.org/sid/SidServlet?ID=2216&Num=H3y
Argyreia onilahiensis Deroin, 33.396,http://data.kew.org/sid/SidServlet?ID=35183&Num=r4D
Argyreia osyrensis (Roth ex Roem. & Schult.) Choisy, 31.2496,http://data.kew.org/sid/SidServlet?ID=57751&Num=rL5
Argyreia splendens (Hornem.) Sweet, 71.9836,http://data.kew.org/sid/SidServlet?ID=2235&Num=m29
Arnebia benthamii (Wall. ex G.Don) I.M.Johnst., 11.1139535,http://data.kew.org/sid/SidServlet?ID=45963&Num=Ofc
Arnebia euchroma (Royle) I.M.Johnst., 18.7588,http://data.kew.org/sid/SidServlet?ID=41278&Num=11M
Arnebia hispidissima (Lehm.) A.DC., 1.121,http://data.kew.org/sid/SidServlet?ID=45964&Num=LZg
Arnebia obovata Bunge, 2.3168675,http://data.kew.org/sid/SidServlet?ID=45965&Num=07G
Arrabidaea candicans (Rich.) A.DC., 19,http://data.kew.org/sid/SidServlet?ID=2336&Num=p1C
Arrabidaea corallina (Jacq.) Sandwith, 38.87,http://data.kew.org/sid/SidServlet?ID=2339&Num=pJJ
Arrabidaea mollisima Bureau & K.Schum., 44.28,http://data.kew.org/sid/SidServlet?ID=2345&Num=P4z
Arrabidaea oxycarpa Urb., 12.59,http://data.kew.org/sid/SidServlet?ID=2348&Num=f8X
Arrabidaea patellifera (Schltdl.) Sandwith, 17,http://data.kew.org/sid/SidServlet?ID=2349&Num=T5k
Arrabidaea pubescens (L.) A.H.Gentry, 4.36,http://data.kew.org/sid/SidServlet?ID=2350&Num=8b9
Asclepias albicans S.Watson, 7.43,http://data.kew.org/sid/SidServlet?ID=2474&Num=GVy
Asclepias amplexicaulis Sm., 10.6,http://data.kew.org/sid/SidServlet?ID=2475&Num=WUj
Asclepias asperula subsp. capricornu, 4.6228,http://data.kew.org/sid/SidServlet?ID=2476&Num=kN0
Asclepias brachystephana Engelm. ex Torr., 5.5084,http://data.kew.org/sid/SidServlet?ID=35012&Num=R7S
Asclepias cordifolia (Benth.) Jeps., 21.888,http://data.kew.org/sid/SidServlet?ID=2477&Num=ym5
Asclepias cryptoceras S.Watson, 17.9284,http://data.kew.org/sid/SidServlet?ID=2478&Num=IcG
Asclepias curassavicia L., 2.725,http://data.kew.org/sid/SidServlet?ID=45593&Num=Aka
